Time_s,Voltage_V,Current_A,Temp_C
2305,3.253695470964157,-1.0,20.701583773270354
2306,3.2536037788274523,-1.0,20.70297304806891
2307,3.2535120866907477,-1.0,20.704362322867464
2308,3.253420394554043,-1.0,20.70575159766602
2309,3.2533287024173383,-1.0,20.707140872464574
2310,3.2532370102806336,-1.0,20.70853014726313
2311,3.253145318143929,-1.0,20.709919422061684
2312,3.2530536260072247,-1.0,20.71130869686024
2313,3.25296193387052,-1.0,20.712697971658795
2314,3.2528702417338153,-1.0,20.71408724645735
2315,3.2527785495971107,-1.0,20.715476521255905
2316,3.252686857460406,-1.0,20.71686579605446
2317,3.2525951653237013,-1.0,20.718255070853015
2318,3.2525034731869966,-1.0,20.71964434565157
2319,3.252411781050292,-1.0,20.721033620450125
2320,3.2523200889135873,-1.0,20.72242289524868
2321,3.2522283967768826,-1.0,20.723812170047236
2322,3.252136704640178,-1.0,20.72520144484579
2323,3.2520450125034737,-1.0,20.726590719644346
2324,3.251953320366769,-1.0,20.7279799944429
2325,3.2518616282300643,-1.0,20.729369269241456
2326,3.2517699360933596,-1.0,20.73075854404001
2327,3.251678243956655,-1.0,20.732147818838566
2328,3.2515865518199503,-1.0,20.73353709363712
2329,3.2514948596832456,-1.0,20.734926368435676
2330,3.251403167546541,-1.0,20.73631564323423
2331,3.2513114754098362,-1.0,20.737704918032787
2332,3.2512197832731315,-1.0,20.73909419283134
2333,3.251128091136427,-1.0,20.740483467629897
2334,3.251036398999722,-1.0,20.741872742428452
2335,3.250944706863018,-1.0,20.743262017227007
2336,3.2508530147263133,-1.0,20.744651292025562
2337,3.2507613225896086,-1.0,20.746040566824117
2338,3.250669630452904,-1.0,20.747429841622672
2339,3.2505779383161992,-1.0,20.748819116421227
2340,3.2504862461794946,-1.0,20.750208391219783
2341,3.25039455404279,-1.0,20.751597666018338
2342,3.250302861906085,-1.0,20.752986940816893
2343,3.2502111697693805,-1.0,20.754376215615448
2344,3.250119477632676,-1.0,20.755765490414003
2345,3.250027785495971,-1.0,20.757154765212558
2346,3.249936093359267,-1.0,20.758544040011113
2347,3.2498444012225622,-1.0,20.75993331480967
2348,3.2497527090858576,-1.0,20.761322589608223
2349,3.249661016949153,-1.0,20.76271186440678
2350,3.249569324812448,-1.0,20.764101139205334
2351,3.2494776326757435,-1.0,20.76549041400389
2352,3.249385940539039,-1.0,20.766879688802444
2353,3.249294248402334,-1.0,20.768268963601
2354,3.2492025562656295,-1.0,20.769658238399554
2355,3.249110864128925,-1.0,20.77104751319811
2356,3.24901917199222,-1.0,20.772436787996664
2357,3.248927479855516,-1.0,20.77382606279522
2358,3.248835787718811,-1.0,20.775215337593774
2359,3.2487440955821065,-1.0,20.77660461239233
2360,3.248652403445402,-1.0,20.77799388719089
2361,3.248560711308697,-1.0,20.779383161989443
2362,3.2484690191719925,-1.0,20.780772436788
2363,3.248377327035288,-1.0,20.782161711586554
2364,3.248285634898583,-1.0,20.78355098638511
2365,3.2481939427618784,-1.0,20.784940261183664
2366,3.2481022506251738,-1.0,20.78632953598222
2367,3.248010558488469,-1.0,20.787718810780774
2368,3.247918866351765,-1.0,20.78910808557933
2369,3.24782717421506,-1.0,20.790497360377884
2370,3.2477354820783555,-1.0,20.79188663517644
2371,3.247643789941651,-1.0,20.793275909974994
2372,3.247552097804946,-1.0,20.79466518477355
2373,3.2474604056682415,-1.0,20.796054459572105
2374,3.2473687135315368,-1.0,20.79744373437066
2375,3.247277021394832,-1.0,20.798833009169215
2376,3.2471853292581274,-1.0,20.80022228396777
2377,3.2470936371214227,-1.0,20.801611558766325
2378,3.247001944984718,-1.0,20.80300083356488
2379,3.2469102528480134,-1.0,20.804390108363435
2380,3.246818560711309,-1.0,20.80577938316199
2381,3.2467268685746045,-1.0,20.807168657960545
2382,3.2466351764379,-1.0,20.8085579327591
2383,3.246543484301195,-1.0,20.809947207557656
2384,3.2464517921644904,-1.0,20.81133648235621
2385,3.2463601000277857,-1.0,20.812725757154766
2386,3.246268407891081,-1.0,20.81411503195332
2387,3.2461767157543764,-1.0,20.815504306751876
2388,3.2460850236176717,-1.0,20.81689358155043
2389,3.245993331480967,-1.0,20.818282856348986
2390,3.2459016393442623,-1.0,20.81967213114754
2391,3.245809947207558,-1.0,20.821061405946097
2392,3.2457182550708534,-1.0,20.82245068074465
2393,3.2456265629341488,-1.0,20.823839955543207
2394,3.245534870797444,-1.0,20.825229230341762
2395,3.2454431786607394,-1.0,20.826618505140317
2396,3.2453514865240347,-1.0,20.828007779938872
2397,3.24525979438733,-1.0,20.829397054737427
2398,3.2451681022506254,-1.0,20.830786329535982
2399,3.2450764101139207,-1.0,20.832175604334537
2400,3.0949847179772156,-6.0,20.833564879133093
2401,3.094893025840511,-6.0,20.834954153931648
2402,3.0948013337038067,-6.0,20.836343428730203
2403,3.094709641567102,-6.0,20.837732703528758
2404,3.0946179494303974,-6.0,20.839121978327313
2405,3.0945262572936927,-6.0,20.840511253125868
2406,3.094434565156988,-6.0,20.841900527924423
2407,3.0943428730202833,-6.0,20.84328980272298
2408,3.0942511808835786,-6.0,20.844679077521533
2409,3.094159488746874,-6.0,20.84606835232009
2410,3.2440677966101696,-1.0,20.847457627118644
2411,3.243976104473465,-1.0,20.8488469019172
2412,3.2438844123367603,-1.0,20.850236176715754
2413,3.243792720200056,-1.0,20.85162545151431
2414,3.2437010280633514,-1.0,20.853014726312864
2415,3.2436093359266467,-1.0,20.85440400111142
2416,3.243517643789942,-1.0,20.855793275909974
2417,3.2434259516532373,-1.0,20.85718255070853
2418,3.2433342595165326,-1.0,20.858571825507084
2419,3.243242567379828,-1.0,20.85996110030564
2420,3.2431508752431233,-1.0,20.861350375104195
2421,3.2430591831064186,-1.0,20.86273964990275
2422,3.242967490969714,-1.0,20.864128924701305
2423,3.2428757988330092,-1.0,20.86551819949986
2424,3.2427841066963046,-1.0,20.866907474298415
2425,3.2426924145596003,-1.0,20.86829674909697
2426,3.2426007224228957,-1.0,20.869686023895525
2427,3.242509030286191,-1.0,20.87107529869408
2428,3.2424173381494863,-1.0,20.872464573492636
2429,3.2423256460127816,-1.0,20.87385384829119
2430,3.242233953876077,-1.0,20.875243123089746
2431,3.2421422617393723,-1.0,20.8766323978883
2432,3.2420505696026676,-1.0,20.878021672686856
2433,3.241958877465963,-1.0,20.87941094748541
2434,3.241867185329258,-1.0,20.880800222283966
2435,3.2417754931925535,-1.0,20.88218949708252
2436,3.2416838010558493,-1.0,20.883578771881076
2437,3.2415921089191446,-1.0,20.88496804667963
2438,3.24150041678244,-1.0,20.88635732147819
2439,3.2414087246457353,-1.0,20.887746596276745
2440,3.2413170325090306,-1.0,20.8891358710753
2441,3.241225340372326,-1.0,20.890525145873855
2442,3.2411336482356212,-1.0,20.89191442067241
2443,3.2410419560989165,-1.0,20.893303695470966
2444,3.240950263962212,-1.0,20.89469297026952
2445,3.240858571825507,-1.0,20.896082245068076
2446,3.2407668796888025,-1.0,20.89747151986663
2447,3.2406751875520983,-1.0,20.898860794665186
2448,3.2405834954153936,-1.0,20.90025006946374
2449,3.240491803278689,-1.0,20.901639344262296
2450,3.2404001111419842,-1.0,20.90302861906085
2451,3.2403084190052795,-1.0,20.904417893859407
2452,3.240216726868575,-1.0,20.90580716865796
2453,3.24012503473187,-1.0,20.907196443456517
2454,3.2400333425951655,-1.0,20.908585718255072
2455,3.239941650458461,-1.0,20.909974993053627
2456,3.239849958321756,-1.0,20.911364267852182
2457,3.2397582661850515,-1.0,20.912753542650737
2458,3.2396665740483472,-1.0,20.914142817449292
2459,3.2395748819116426,-1.0,20.915532092247847
2460,3.239483189774938,-1.0,20.916921367046402
2461,3.239391497638233,-1.0,20.918310641844958
2462,3.2392998055015285,-1.0,20.919699916643513
2463,3.239208113364824,-1.0,20.921089191442068
2464,3.239116421228119,-1.0,20.922478466240623
2465,3.2390247290914145,-1.0,20.923867741039178
2466,3.23893303695471,-1.0,20.925257015837733
2467,3.238841344818005,-1.0,20.92664629063629
2468,3.2387496526813004,-1.0,20.928035565434843
2469,3.238657960544596,-1.0,20.9294248402334
2470,3.2385662684078915,-1.0,20.930814115031954
2471,3.238474576271187,-1.0,20.93220338983051
2472,3.238382884134482,-1.0,20.933592664629064
2473,3.2382911919977775,-1.0,20.93498193942762
2474,3.238199499861073,-1.0,20.936371214226174
2475,3.238107807724368,-1.0,20.93776048902473
2476,3.2380161155876634,-1.0,20.939149763823284
2477,3.2379244234509588,-1.0,20.94053903862184
2478,3.237832731314254,-1.0,20.941928313420394
2479,3.2377410391775494,-1.0,20.94331758821895
2480,3.2376493470408447,-1.0,20.944706863017505
2481,3.2375576549041405,-1.0,20.94609613781606
2482,3.237465962767436,-1.0,20.947485412614615
2483,3.237374270630731,-1.0,20.94887468741317
2484,3.2372825784940265,-1.0,20.950263962211725
2485,3.2371908863573218,-1.0,20.95165323701028
2486,3.237099194220617,-1.0,20.953042511808835
2487,3.2370075020839124,-1.0,20.95443178660739
2488,3.2369158099472077,-1.0,20.955821061405945
2489,3.236824117810503,-1.0,20.9572103362045
2490,3.2367324256737984,-1.0,20.958599611003056
2491,3.2366407335370937,-1.0,20.95998888580161
2492,3.2365490414003895,-1.0,20.961378160600166
2493,3.236457349263685,-1.0,20.96276743539872
2494,3.23636565712698,-1.0,20.964156710197276
2495,3.2362739649902754,-1.0,20.96554598499583
2496,3.2361822728535707,-1.0,20.966935259794386
2497,3.236090580716866,-1.0,20.96832453459294
2498,3.2359988885801614,-1.0,20.969713809391497
2499,3.2359071964434567,-1.0,20.97110308419005
2500,3.235815504306752,-1.0,20.972492358988607
2501,3.2357238121700473,-1.0,20.973881633787162
2502,3.2356321200333427,-1.0,20.975270908585717
2503,3.2355404278966384,-1.0,20.976660183384272
2504,3.2354487357599337,-1.0,20.978049458182827
2505,3.235357043623229,-1.0,20.979438732981382
2506,3.2352653514865244,-1.0,20.980828007779937
2507,3.2351736593498197,-1.0,20.982217282578493
2508,3.235081967213115,-1.0,20.983606557377048
2509,3.2349902750764103,-1.0,20.984995832175603
2510,3.2348985829397057,-1.0,20.98638510697416
2511,3.234806890803001,-1.0,20.987774381772716
2512,3.2347151986662963,-1.0,20.98916365657127
2513,3.2346235065295916,-1.0,20.990552931369827
2514,3.2345318143928874,-1.0,20.991942206168382
2515,3.2344401222561827,-1.0,20.993331480966937
2516,3.234348430119478,-1.0,20.994720755765492
2517,3.2342567379827734,-1.0,20.996110030564047
2518,3.2341650458460687,-1.0,20.997499305362602
2519,3.234073353709364,-1.0,20.998888580161157
2520,3.2339816615726593,-1.0,21.000277854959712
2521,3.2338899694359546,-1.0,21.001667129758268
2522,3.23379827729925,-1.0,21.003056404556823
2523,3.2337065851625453,-1.0,21.004445679355378
2524,3.2336148930258406,-1.0,21.005834954153933
2525,3.233523200889136,-1.0,21.007224228952488
2526,3.2334315087524317,-1.0,21.008613503751043
2527,3.233339816615727,-1.0,21.010002778549598
2528,3.2332481244790223,-1.0,21.011392053348153
2529,3.2331564323423176,-1.0,21.01278132814671
2530,3.233064740205613,-1.0,21.014170602945264
2531,3.2329730480689083,-1.0,21.01555987774382
2532,3.2328813559322036,-1.0,21.016949152542374
2533,3.232789663795499,-1.0,21.01833842734093
2534,3.2326979716587942,-1.0,21.019727702139484
2535,3.2326062795220896,-1.0,21.02111697693804
2536,3.232514587385385,-1.0,21.022506251736594
2537,3.2324228952486806,-1.0,21.02389552653515
2538,3.232331203111976,-1.0,21.025284801333704
2539,3.2322395109752713,-1.0,21.02667407613226
2540,3.2321478188385666,-1.0,21.028063350930815
2541,3.232056126701862,-1.0,21.02945262572937
2542,3.2319644345651573,-1.0,21.030841900527925
2543,3.2318727424284526,-1.0,21.03223117532648
2544,3.231781050291748,-1.0,21.033620450125035
2545,3.231689358155043,-1.0,21.03500972492359
2546,3.2315976660183385,-1.0,21.036398999722145
2547,3.231505973881634,-1.0,21.0377882745207
2548,3.2314142817449296,-1.0,21.039177549319255
2549,3.231322589608225,-1.0,21.04056682411781
2550,3.2312308974715203,-1.0,21.041956098916366
2551,3.2311392053348156,-1.0,21.04334537371492
2552,3.231047513198111,-1.0,21.044734648513476
2553,3.230955821061406,-1.0,21.04612392331203
2554,3.2308641289247015,-1.0,21.047513198110586
2555,3.230772436787997,-1.0,21.04890247290914
2556,3.230680744651292,-1.0,21.050291747707696
2557,3.2305890525145875,-1.0,21.05168102250625
2558,3.230497360377883,-1.0,21.053070297304807
2559,3.2304056682411786,-1.0,21.05445957210336
2560,3.230313976104474,-1.0,21.055848846901917
2561,3.2302222839677692,-1.0,21.057238121700472
2562,3.2301305918310645,-1.0,21.058627396499027
2563,3.23003889969436,-1.0,21.060016671297582
2564,3.229947207557655,-1.0,21.061405946096137
2565,3.2298555154209505,-1.0,21.062795220894692
2566,3.229763823284246,-1.0,21.064184495693247
2567,3.229672131147541,-1.0,21.065573770491802
2568,3.2295804390108365,-1.0,21.066963045290358
2569,3.229488746874132,-1.0,21.068352320088913
2570,3.229397054737427,-1.0,21.069741594887468
2571,3.229305362600723,-1.0,21.071130869686023
2572,3.229213670464018,-1.0,21.072520144484578
2573,3.2291219783273135,-1.0,21.073909419283133
2574,3.229030286190609,-1.0,21.075298694081688
2575,3.228938594053904,-1.0,21.076687968880243
2576,3.2288469019171995,-1.0,21.0780772436788
2577,3.228755209780495,-1.0,21.079466518477354
2578,3.22866351764379,-1.0,21.08085579327591
2579,3.2285718255070854,-1.0,21.082245068074464
2580,3.2284801333703808,-1.0,21.08363434287302
2581,3.228388441233676,-1.0,21.085023617671574
2582,3.228296749096972,-1.0,21.08641289247013
2583,3.228205056960267,-1.0,21.087802167268684
2584,3.2281133648235625,-1.0,21.08919144206724
2585,3.228021672686858,-1.0,21.090580716865794
2586,3.227929980550153,-1.0,21.09196999166435
2587,3.2278382884134484,-1.0,21.093359266462905
2588,3.2277465962767438,-1.0,21.094748541261463
2589,3.227654904140039,-1.0,21.09613781606002
2590,3.2275632120033344,-1.0,21.097527090858573
2591,3.2274715198666297,-1.0,21.09891636565713
2592,3.227379827729925,-1.0,21.100305640455684
2593,3.227288135593221,-1.0,21.10169491525424
2594,3.227196443456516,-1.0,21.103084190052794
2595,3.2271047513198114,-1.0,21.10447346485135
2596,3.2270130591831068,-1.0,21.105862739649904
2597,3.226921367046402,-1.0,21.10725201444846
2598,3.2268296749096974,-1.0,21.108641289247014
2599,3.2267379827729927,-1.0,21.11003056404557
2600,3.226646290636288,-1.0,21.111419838844125
2601,3.2265545984995834,-1.0,21.11280911364268
2602,3.2264629063628787,-1.0,21.114198388441235
2603,3.226371214226174,-1.0,21.11558766323979
2604,3.2262795220894698,-1.0,21.116976938038345
2605,3.226187829952765,-1.0,21.1183662128369
2606,3.2260961378160604,-1.0,21.119755487635455
2607,3.2260044456793557,-1.0,21.12114476243401
2608,3.225912753542651,-1.0,21.122534037232565
2609,3.2258210614059464,-1.0,21.12392331203112
2610,3.2257293692692417,-1.0,21.125312586829676
2611,3.225637677132537,-1.0,21.12670186162823
2612,3.2255459849958323,-1.0,21.128091136426786
2613,3.2254542928591277,-1.0,21.12948041122534
2614,3.225362600722423,-1.0,21.130869686023896
2615,3.2252709085857183,-1.0,21.13225896082245
2616,3.225179216449014,-1.0,21.133648235621006
2617,3.2250875243123094,-1.0,21.13503751041956
2618,3.2249958321756047,-1.0,21.136426785218116
2619,3.2249041400389,-1.0,21.13781606001667
2620,3.2248124479021953,-1.0,21.139205334815227
2621,3.2247207557654907,-1.0,21.140594609613782
2622,3.224629063628786,-1.0,21.141983884412337
2623,3.2245373714920813,-1.0,21.143373159210892
2624,3.2244456793553766,-1.0,21.144762434009447
2625,3.224353987218672,-1.0,21.146151708808002
2626,3.2242622950819673,-1.0,21.147540983606557
2627,3.224170602945263,-1.0,21.148930258405112
2628,3.2240789108085584,-1.0,21.150319533203668
2629,3.2239872186718537,-1.0,21.151708808002223
2630,3.223895526535149,-1.0,21.153098082800778
2631,3.2238038343984443,-1.0,21.154487357599333
2632,3.2237121422617396,-1.0,21.155876632397888
2633,3.223620450125035,-1.0,21.157265907196443
2634,3.2235287579883303,-1.0,21.158655181994998
2635,3.2234370658516256,-1.0,21.160044456793553
2636,3.223345373714921,-1.0,21.16143373159211
2637,3.2232536815782162,-1.0,21.162823006390663
2638,3.223161989441512,-1.0,21.16421228118922
2639,3.2230702973048073,-1.0,21.165601555987774
2640,3.2229786051681026,-1.0,21.16699083078633
2641,3.222886913031398,-1.0,21.168380105584884
2642,3.2227952208946933,-1.0,21.16976938038344
2643,3.2227035287579886,-1.0,21.171158655181994
2644,3.222611836621284,-1.0,21.17254792998055
2645,3.2225201444845792,-1.0,21.173937204779104
2646,3.2224284523478746,-1.0,21.17532647957766
2647,3.22233676021117,-1.0,21.176715754376215
2648,3.222245068074465,-1.0,21.17810502917477
2649,3.222153375937761,-1.0,21.179494303973325
2650,3.2220616838010563,-1.0,21.18088357877188
2651,3.2219699916643516,-1.0,21.182272853570435
2652,3.221878299527647,-1.0,21.18366212836899
2653,3.2217866073909422,-1.0,21.185051403167545
2654,3.2216949152542376,-1.0,21.1864406779661
2655,3.221603223117533,-1.0,21.187829952764655
2656,3.221511530980828,-1.0,21.18921922756321
2657,3.2214198388441235,-1.0,21.190608502361766
2658,3.221328146707419,-1.0,21.19199777716032
2659,3.221236454570714,-1.0,21.19338705195888
2660,3.2211447624340095,-1.0,21.194776326757435
2661,3.2210530702973053,-1.0,21.19616560155599
2662,3.2209613781606006,-1.0,21.197554876354545
2663,3.220869686023896,-1.0,21.1989441511531
2664,3.220777993887191,-1.0,21.200333425951655
2665,3.2206863017504865,-1.0,21.20172270075021
2666,3.220594609613782,-1.0,21.203111975548765
2667,3.220502917477077,-1.0,21.20450125034732
2668,3.2204112253403725,-1.0,21.205890525145875
2669,3.220319533203668,-1.0,21.20727979994443
2670,3.220227841066963,-1.0,21.208669074742986
2671,3.2201361489302585,-1.0,21.21005834954154
2672,3.220044456793554,-1.0,21.211447624340096
2673,3.2199527646568495,-1.0,21.21283689913865
2674,3.219861072520145,-1.0,21.214226173937206
2675,3.21976938038344,-1.0,21.21561544873576
2676,3.2196776882467355,-1.0,21.217004723534316
2677,3.219585996110031,-1.0,21.21839399833287
2678,3.219494303973326,-1.0,21.219783273131426
2679,3.2194026118366215,-1.0,21.22117254792998
2680,3.219310919699917,-1.0,21.222561822728537
2681,3.219219227563212,-1.0,21.22395109752709
2682,3.2191275354265074,-1.0,21.225340372325647
2683,3.219035843289803,-1.0,21.226729647124202
2684,3.2189441511530985,-1.0,21.228118921922757
2685,3.218852459016394,-1.0,21.229508196721312
2686,3.218760766879689,-1.0,21.230897471519867
2687,3.2186690747429845,-1.0,21.232286746318422
2688,3.21857738260628,-1.0,21.233676021116977
2689,3.218485690469575,-1.0,21.235065295915533
2690,3.2183939983328704,-1.0,21.236454570714088
2691,3.2183023061961658,-1.0,21.237843845512643
2692,3.218210614059461,-1.0,21.239233120311198
2693,3.2181189219227564,-1.0,21.240622395109753
2694,3.218027229786052,-1.0,21.242011669908308
2695,3.2179355376493475,-1.0,21.243400944706863
2696,3.217843845512643,-1.0,21.24479021950542
2697,3.217752153375938,-1.0,21.246179494303973
2698,3.2176604612392334,-1.0,21.24756876910253
2699,3.2175687691025288,-1.0,21.248958043901084
2700,3.217477076965824,-1.0,21.25034731869964
2701,3.2173853848291194,-1.0,21.251736593498194
2702,3.2172936926924147,-1.0,21.25312586829675
2703,3.21720200055571,-1.0,21.254515143095304
2704,3.2171103084190054,-1.0,21.25590441789386
2705,3.2170186162823007,-1.0,21.257293692692414
2706,3.2169269241455964,-1.0,21.25868296749097
2707,3.2168352320088918,-1.0,21.260072242289525
2708,3.216743539872187,-1.0,21.26146151708808
2709,3.2166518477354824,-1.0,21.262850791886635
2710,3.2165601555987777,-1.0,21.26424006668519
2711,3.216468463462073,-1.0,21.265629341483745
2712,3.2163767713253684,-1.0,21.2670186162823
2713,3.2162850791886637,-1.0,21.268407891080855
2714,3.216193387051959,-1.0,21.26979716587941
2715,3.2161016949152543,-1.0,21.271186440677965
2716,3.2160100027785496,-1.0,21.27257571547652
2717,3.2159183106418454,-1.0,21.273964990275076
2718,3.2158266185051407,-1.0,21.27535426507363
2719,3.215734926368436,-1.0,21.276743539872186
2720,3.2156432342317314,-1.0,21.27813281467074
2721,3.2155515420950267,-1.0,21.279522089469296
2722,3.215459849958322,-1.0,21.28091136426785
2723,3.2153681578216173,-1.0,21.282300639066406
2724,3.2152764656849127,-1.0,21.28368991386496
2725,3.215184773548208,-1.0,21.285079188663516
2726,3.2150930814115033,-1.0,21.28646846346207
2727,3.2150013892747986,-1.0,21.287857738260627
2728,3.2149096971380944,-1.0,21.28924701305918
2729,3.2148180050013897,-1.0,21.290636287857737
2730,3.214726312864685,-1.0,21.292025562656292
2731,3.2146346207279803,-1.0,21.293414837454847
2732,3.2145429285912757,-1.0,21.294804112253402
2733,3.214451236454571,-1.0,21.296193387051957
2734,3.2143595443178663,-1.0,21.297582661850512
2735,3.2142678521811616,-1.0,21.298971936649068
2736,3.214176160044457,-1.0,21.300361211447623
2737,3.2140844679077523,-1.0,21.301750486246178
2738,3.2139927757710476,-1.0,21.303139761044736
2739,3.2139010836343433,-1.0,21.30452903584329
2740,3.2138093914976387,-1.0,21.305918310641847
2741,3.213717699360934,-1.0,21.3073075854404
2742,3.2136260072242293,-1.0,21.308696860238957
2743,3.2135343150875246,-1.0,21.310086135037512
2744,3.21344262295082,-1.0,21.311475409836067
2745,3.2133509308141153,-1.0,21.312864684634622
2746,3.2132592386774106,-1.0,21.314253959433177
2747,3.213167546540706,-1.0,21.315643234231732
2748,3.2130758544040012,-1.0,21.317032509030287
2749,3.2129841622672966,-1.0,21.318421783828843
2750,3.212892470130592,-1.0,21.319811058627398
2751,3.2128007779938876,-1.0,21.321200333425953
2752,3.212709085857183,-1.0,21.322589608224508
2753,3.2126173937204783,-1.0,21.323978883023063
2754,3.2125257015837736,-1.0,21.325368157821618
2755,3.212434009447069,-1.0,21.326757432620173
2756,3.2123423173103642,-1.0,21.32814670741873
2757,3.2122506251736596,-1.0,21.329535982217283
2758,3.212158933036955,-1.0,21.33092525701584
2759,3.21206724090025,-1.0,21.332314531814394
2760,3.2119755487635455,-1.0,21.33370380661295
2761,3.211883856626841,-1.0,21.335093081411504
2762,3.2117921644901366,-1.0,21.33648235621006
2763,3.211700472353432,-1.0,21.337871631008614
2764,3.2116087802167272,-1.0,21.33926090580717
2765,3.2115170880800226,-1.0,21.340650180605724
2766,3.211425395943318,-1.0,21.34203945540428
2767,3.211333703806613,-1.0,21.343428730202834
2768,3.2112420116699085,-1.0,21.34481800500139
2769,3.211150319533204,-1.0,21.346207279799945
2770,3.211058627396499,-1.0,21.3475965545985
2771,3.2109669352597945,-1.0,21.348985829397055
2772,3.21087524312309,-1.0,21.35037510419561
2773,3.2107835509863856,-1.0,21.351764378994165
2774,3.210691858849681,-1.0,21.35315365379272
2775,3.210600166712976,-1.0,21.354542928591275
2776,3.2105084745762715,-1.0,21.35593220338983
2777,3.210416782439567,-1.0,21.357321478188386
2778,3.210325090302862,-1.0,21.35871075298694
2779,3.2102333981661575,-1.0,21.360100027785496
2780,3.210141706029453,-1.0,21.36148930258405
2781,3.210050013892748,-1.0,21.362878577382606
2782,3.2099583217560435,-1.0,21.36426785218116
2783,3.2098666296193388,-1.0,21.365657126979716
2784,3.2097749374826345,-1.0,21.36704640177827
2785,3.20968324534593,-1.0,21.368435676576826
2786,3.209591553209225,-1.0,21.36982495137538
2787,3.2094998610725205,-1.0,21.371214226173937
2788,3.209408168935816,-1.0,21.37260350097249
2789,3.209316476799111,-1.0,21.373992775771047
2790,3.2092247846624065,-1.0,21.375382050569602
2791,3.209133092525702,-1.0,21.376771325368157
2792,3.209041400388997,-1.0,21.378160600166712
2793,3.2089497082522924,-1.0,21.379549874965267
2794,3.2088580161155877,-1.0,21.380939149763822
2795,3.208766323978883,-1.0,21.382328424562377
2796,3.208674631842179,-1.0,21.383717699360933
2797,3.208582939705474,-1.0,21.385106974159488
2798,3.2084912475687695,-1.0,21.386496248958043
2799,3.208399555432065,-1.0,21.387885523756598
2800,3.20830786329536,-1.0,21.389274798555153
2801,3.2082161711586554,-1.0,21.390664073353708
2802,3.2081244790219507,-1.0,21.392053348152263
2803,3.208032786885246,-1.0,21.39344262295082
2804,3.2079410947485414,-1.0,21.394831897749373
2805,3.2078494026118367,-1.0,21.39622117254793
2806,3.207757710475132,-1.0,21.397610447346484
2807,3.207666018338428,-1.0,21.39899972214504
2808,3.207574326201723,-1.0,21.400388996943597
2809,3.2074826340650184,-1.0,21.401778271742153
2810,3.2073909419283138,-1.0,21.403167546540708
2811,3.207299249791609,-1.0,21.404556821339263
2812,3.2072075576549044,-1.0,21.405946096137818
2813,3.2071158655181997,-1.0,21.407335370936373
2814,3.207024173381495,-1.0,21.408724645734928
2815,3.2069324812447904,-1.0,21.410113920533483
2816,3.2068407891080857,-1.0,21.41150319533204
2817,3.206749096971381,-1.0,21.412892470130593
2818,3.2066574048346768,-1.0,21.41428174492915
2819,3.206565712697972,-1.0,21.415671019727704
2820,3.2064740205612674,-1.0,21.41706029452626
2821,3.2063823284245627,-1.0,21.418449569324814
2822,3.206290636287858,-1.0,21.41983884412337
2823,3.2061989441511534,-1.0,21.421228118921924
2824,3.2061072520144487,-1.0,21.42261739372048
2825,3.206015559877744,-1.0,21.424006668519034
2826,3.2059238677410393,-1.0,21.42539594331759
2827,3.2058321756043346,-1.0,21.426785218116144
2828,3.20574048346763,-1.0,21.4281744929147
2829,3.2056487913309257,-1.0,21.429563767713255
2830,3.205557099194221,-1.0,21.43095304251181
2831,3.2054654070575164,-1.0,21.432342317310365
2832,3.2053737149208117,-1.0,21.43373159210892
2833,3.205282022784107,-1.0,21.435120866907475
2834,3.2051903306474023,-1.0,21.43651014170603
2835,3.2050986385106977,-1.0,21.437899416504585
2836,3.205006946373993,-1.0,21.43928869130314
2837,3.2049152542372883,-1.0,21.440677966101696
2838,3.2048235621005836,-1.0,21.44206724090025
2839,3.204731869963879,-1.0,21.443456515698806
2840,3.2046401778271743,-1.0,21.44484579049736
2841,3.20454848569047,-1.0,21.446235065295916
2842,3.2044567935537653,-1.0,21.44762434009447
2843,3.2043651014170607,-1.0,21.449013614893026
2844,3.204273409280356,-1.0,21.45040288969158
2845,3.2041817171436513,-1.0,21.451792164490136
2846,3.2040900250069466,-1.0,21.45318143928869
2847,3.203998332870242,-1.0,21.454570714087247
2848,3.2039066407335373,-1.0,21.4559599888858
2849,3.2038149485968326,-1.0,21.457349263684357
2850,3.203723256460128,-1.0,21.458738538482912
2851,3.203631564323423,-1.0,21.460127813281467
2852,3.203539872186719,-1.0,21.461517088080022
2853,3.2034481800500143,-1.0,21.462906362878577
2854,3.2033564879133096,-1.0,21.464295637677132
2855,3.203264795776605,-1.0,21.465684912475687
2856,3.2031731036399003,-1.0,21.467074187274243
2857,3.2030814115031956,-1.0,21.468463462072798
2858,3.202989719366491,-1.0,21.469852736871353
2859,3.2028980272297862,-1.0,21.471242011669908
2860,3.2028063350930815,-1.0,21.472631286468463
2861,3.202714642956377,-1.0,21.474020561267018
2862,3.202622950819672,-1.0,21.475409836065573
2863,3.202531258682968,-1.0,21.47679911086413
2864,3.2024395665462633,-1.0,21.478188385662683
2865,3.2023478744095586,-1.0,21.47957766046124
2866,3.202256182272854,-1.0,21.480966935259794
2867,3.2021644901361492,-1.0,21.48235621005835
2868,3.2020727979994446,-1.0,21.483745484856904
2869,3.20198110586274,-1.0,21.48513475965546
2870,3.201889413726035,-1.0,21.486524034454014
2871,3.2017977215893305,-1.0,21.48791330925257
2872,3.201706029452626,-1.0,21.489302584051124
2873,3.201614337315921,-1.0,21.49069185884968
